site_id,year,security_incidents_count,percent_https_pages,avg_patch_time_days,csp_present,malware_detections,phishing_reports,whois_age_years,ssl_grade,cluster,security_index_pca,security_index_mean,pred_best_rf,pred_mean,pred_sd
site027,2009,30,80.50299886614084,5.44593987823464,0,10,4,13.483510300982744,9.428370003588498,3,0.32492105381384057,0.5386244440879057,0.3512373866588,0.5908633951228941,0.011223847360949685
site027,2010,29,72.81408472917974,21.20833290019073,0,1,8,10.486430299002675,8.431517403805628,1,0.6246114572667315,0.4492018917714992,0.6006586386322712,0.369770385971696,0.015101191777421216
site027,2010,29,72.81408472917974,21.20833290019073,0,1,8,10.486430299002675,8.431517403805628,1,0.6246114572667315,0.4492018917714992,0.6006586386322712,0.603591828838006,0.015319806665887717
site027,2010,29,72.81408472917974,21.20833290019073,0,1,8,10.486430299002675,8.431517403805628,1,0.6246114572667315,0.4492018917714992,0.6006586386322712,0.5908633951228941,0.011223847360949685
site027,2011,50,83.25732630677521,22.10579032357782,1,4,14,8.192751863971353,9.76971626165323,2,0.45036069609096624,0.7636674170922478,0.45909744705233413,0.369770385971696,0.015101191777421216
site027,2011,50,83.25732630677521,22.10579032357782,1,4,14,8.192751863971353,9.76971626165323,2,0.45036069609096624,0.7636674170922478,0.45909744705233413,0.603591828838006,0.015319806665887717
site027,2011,50,83.25732630677521,22.10579032357782,1,4,14,8.192751863971353,9.76971626165323,2,0.45036069609096624,0.7636674170922478,0.45909744705233413,0.5908633951228941,0.011223847360949685
site027,2012,21,84.69377633184195,4.14300304860808,1,2,6,5.301114732399583,7.787907078163698,3,0.6372179603051288,0.45059632709346475,0.6363816852071338,0.369770385971696,0.015101191777421216
site027,2012,21,84.69377633184195,4.14300304860808,1,2,6,5.301114732399583,7.787907078163698,3,0.6372179603051288,0.45059632709346475,0.6363816852071338,0.603591828838006,0.015319806665887717
site027,2012,21,84.69377633184195,4.14300304860808,1,2,6,5.301114732399583,7.787907078163698,3,0.6372179603051288,0.45059632709346475,0.6363816852071338,0.5908633951228941,0.011223847360949685
site027,2013,29,77.53098150715232,14.472487821709365,0,8,8,6.563450482673943,8.916131225414574,2,0.36452295152545433,0.4991681211509942,0.3546890885324718,0.369770385971696,0.015101191777421216
site027,2013,29,77.53098150715232,14.472487821709365,0,8,8,6.563450482673943,8.916131225414574,2,0.36452295152545433,0.4991681211509942,0.3546890885324718,0.603591828838006,0.015319806665887717
site027,2013,29,77.53098150715232,14.472487821709365,0,8,8,6.563450482673943,8.916131225414574,2,0.36452295152545433,0.4991681211509942,0.3546890885324718,0.5908633951228941,0.011223847360949685
site027,2014,9,66.81475922465324,19.621640550438315,0,4,7,3.1461464362218976,9.001397269312292,1,0.7013509006170212,0.3509861018298335,0.7141336836523935,0.369770385971696,0.015101191777421216
site027,2014,9,66.81475922465324,19.621640550438315,0,4,7,3.1461464362218976,9.001397269312292,1,0.7013509006170212,0.3509861018298335,0.7141336836523935,0.603591828838006,0.015319806665887717
site027,2014,9,66.81475922465324,19.621640550438315,0,4,7,3.1461464362218976,9.001397269312292,1,0.7013509006170212,0.3509861018298335,0.7141336836523935,0.5908633951228941,0.011223847360949685
site027,2015,15,88.60321986488998,12.516217197990043,1,3,8,6.317325270734727,6.325510613387451,3,0.585644056757861,0.4857548864457389,0.6309682344345009,0.369770385971696,0.015101191777421216
site027,2015,15,88.60321986488998,12.516217197990043,1,3,8,6.317325270734727,6.325510613387451,3,0.585644056757861,0.4857548864457389,0.6309682344345009,0.603591828838006,0.015319806665887717
site027,2015,15,88.60321986488998,12.516217197990043,1,3,8,6.317325270734727,6.325510613387451,3,0.585644056757861,0.4857548864457389,0.6309682344345009,0.5908633951228941,0.011223847360949685
site027,2016,4,89.9114619474858,29.722477454459295,1,2,10,4.784958192612976,6.4667784492485225,1,0.7238351595954762,0.5307570011786532,0.710335541026722,0.369770385971696,0.015101191777421216
site027,2016,4,89.9114619474858,29.722477454459295,1,2,10,4.784958192612976,6.4667784492485225,1,0.7238351595954762,0.5307570011786532,0.710335541026722,0.603591828838006,0.015319806665887717
site027,2016,4,89.9114619474858,29.722477454459295,1,2,10,4.784958192612976,6.4667784492485225,1,0.7238351595954762,0.5307570011786532,0.710335541026722,0.5908633951228941,0.011223847360949685
site027,2017,35,93.75658832490444,20.68255548691377,0,10,9,14.23405663203448,6.128986285766587,2,0.10963644249687576,0.624340200794908,0.1425349258093214,0.369770385971696,0.015101191777421216
site027,2017,35,93.75658832490444,20.68255548691377,0,10,9,14.23405663203448,6.128986285766587,2,0.10963644249687576,0.624340200794908,0.1425349258093214,0.603591828838006,0.015319806665887717
site027,2017,35,93.75658832490444,20.68255548691377,0,10,9,14.23405663203448,6.128986285766587,2,0.10963644249687576,0.624340200794908,0.1425349258093214,0.5908633951228941,0.011223847360949685
site027,2018,49,81.39036187902093,10.1442352689337,0,4,0,4.531645625829697,9.313984629698098,3,0.4091058775025748,0.4175393216327431,0.393963338364143,0.369770385971696,0.015101191777421216
site027,2018,49,81.39036187902093,10.1442352689337,0,4,0,4.531645625829697,9.313984629698098,3,0.4091058775025748,0.4175393216327431,0.393963338364143,0.603591828838006,0.015319806665887717
site027,2018,49,81.39036187902093,10.1442352689337,0,4,0,4.531645625829697,9.313984629698098,3,0.4091058775025748,0.4175393216327431,0.393963338364143,0.5908633951228941,0.011223847360949685
site027,2019,32,72.08941046148539,5.459308541147038,1,1,9,11.300240178126842,8.618737101787701,1,0.6831687926274239,0.531600481379275,0.6002232836578436,0.369770385971696,0.015101191777421216
site027,2019,32,72.08941046148539,5.459308541147038,1,1,9,11.300240178126842,8.618737101787701,1,0.6831687926274239,0.531600481379275,0.6002232836578436,0.603591828838006,0.015319806665887717
site027,2019,32,72.08941046148539,5.459308541147038,1,1,9,11.300240178126842,8.618737101787701,1,0.6831687926274239,0.531600481379275,0.6002232836578436,0.5908633951228941,0.011223847360949685
site027,2020,15,78.26072728261352,9.736300337361172,1,7,14,1.9475550260394812,5.766311559127644,2,0.415757107786762,0.4880450723293526,0.4523141078756904,0.369770385971696,0.015101191777421216
site027,2020,15,78.26072728261352,9.736300337361172,1,7,14,1.9475550260394812,5.766311559127644,2,0.415757107786762,0.4880450723293526,0.4523141078756904,0.603591828838006,0.015319806665887717
site027,2020,15,78.26072728261352,9.736300337361172,1,7,14,1.9475550260394812,5.766311559127644,2,0.415757107786762,0.4880450723293526,0.4523141078756904,0.5908633951228941,0.011223847360949685
site027,2021,27,75.37370137870312,3.740950388135389,1,8,6,6.191325911786407,9.265038503799587,3,0.5144750423146706,0.5546871967481265,0.49699412892066386,0.369770385971696,0.015101191777421216
site027,2021,27,75.37370137870312,3.740950388135389,1,8,6,6.191325911786407,9.265038503799587,3,0.5144750423146706,0.5546871967481265,0.49699412892066386,0.603591828838006,0.015319806665887717
site027,2021,27,75.37370137870312,3.740950388135389,1,8,6,6.191325911786407,9.265038503799587,3,0.5144750423146706,0.5546871967481265,0.49699412892066386,0.5908633951228941,0.011223847360949685
site027,2022,48,69.96187418699265,1.7793896987568587,0,7,11,4.045189469587058,8.161869681207463,2,0.20224118222057266,0.43899156816663015,0.22382105481602474,0.369770385971696,0.015101191777421216
site027,2022,48,69.96187418699265,1.7793896987568587,0,7,11,4.045189469587058,8.161869681207463,2,0.20224118222057266,0.43899156816663015,0.22382105481602474,0.603591828838006,0.015319806665887717
site027,2022,48,69.96187418699265,1.7793896987568587,0,7,11,4.045189469587058,8.161869681207463,2,0.20224118222057266,0.43899156816663015,0.22382105481602474,0.5908633951228941,0.011223847360949685
site028,2008,11,86.18506979197264,10.004015825223178,1,7,0,13.305744089186192,7.777264618780464,3,0.6428327544209039,0.5398526893648679,0.6408326303635964,0.4363727076098562,0.024139463662652613
site028,2008,11,86.18506979197264,10.004015825223178,1,7,0,13.305744089186192,7.777264618780464,3,0.6428327544209039,0.5398526893648679,0.6408326303635964,0.716594465162242,0.016138106928407423
site028,2009,27,98.2129480689764,22.530727189965543,1,10,11,6.926491878926754,5.219626812031493,2,0.20473670043695968,0.6794634512098552,0.24482182749281722,0.4363727076098562,0.024139463662652613
site028,2009,27,98.2129480689764,22.530727189965543,1,10,11,6.926491878926754,5.219626812031493,2,0.20473670043695968,0.6794634512098552,0.24482182749281722,0.716594465162242,0.016138106928407423
site028,2010,1,71.64331829175353,28.84267415688373,0,2,4,5.494497800711542,6.397533525014296,1,0.7682544298265751,0.29191357174589516,0.7754827680804288,0.4363727076098562,0.024139463662652613
site028,2010,1,71.64331829175353,28.84267415688373,0,2,4,5.494497800711542,6.397533525014296,1,0.7682544298265751,0.29191357174589516,0.7754827680804288,0.716594465162242,0.016138106928407423
site028,2011,49,86.0075634624809,13.05827721906826,0,10,2,6.776555581018329,7.986663788324222,2,0.14756408848623195,0.5232143688157533,0.16960053426608718,0.4363727076098562,0.024139463662652613
site028,2011,49,86.0075634624809,13.05827721906826,0,10,2,6.776555581018329,7.986663788324222,2,0.14756408848623195,0.5232143688157533,0.16960053426608718,0.716594465162242,0.016138106928407423
site028,2012,11,81.4543972350657,16.14482681057416,0,1,1,3.1895438102073967,9.783676089718938,3,0.7777566692506013,0.3192438315489538,0.7435001971423334,0.4363727076098562,0.024139463662652613
site028,2012,11,81.4543972350657,16.14482681057416,0,1,1,3.1895438102073967,9.783676089718938,3,0.7777566692506013,0.3192438315489538,0.7435001971423334,0.716594465162242,0.016138106928407423
site028,2013,46,83.89807466417551,2.9580721349921077,0,3,13,9.807776177767664,5.292224331060424,2,0.16308618512892714,0.42932622061269643,0.22942500880946853,0.4363727076098562,0.024139463662652613
site028,2013,46,83.89807466417551,2.9580721349921077,0,3,13,9.807776177767664,5.292224331060424,2,0.16308618512892714,0.42932622061269643,0.22942500880946853,0.716594465162242,0.016138106928407423
site028,2014,50,60.99593077786267,19.265412357635796,0,5,12,11.771552476100624,7.287343282951042,2,0.34135376029682035,0.522530611801928,0.3659195463760651,0.4363727076098562,0.024139463662652613
site028,2014,50,60.99593077786267,19.265412357635796,0,5,12,11.771552476100624,7.287343282951042,2,0.34135376029682035,0.522530611801928,0.3659195463760651,0.716594465162242,0.016138106928407423
site028,2015,5,60.1936695817858,11.248999828938397,1,0,6,13.625198691152036,7.042345197405666,1,0.9594676431395839,0.39585088187649503,0.9055967441367692,0.4363727076098562,0.024139463662652613
site028,2015,5,60.1936695817858,11.248999828938397,1,0,6,13.625198691152036,7.042345197405666,1,0.9594676431395839,0.39585088187649503,0.9055967441367692,0.716594465162242,0.016138106928407423
site028,2016,15,65.25513017550111,13.31672491156496,1,5,12,9.542103671468794,7.546436575939879,1,0.6639225410663235,0.5340524481204071,0.6492058045909243,0.4363727076098562,0.024139463662652613
site028,2016,15,65.25513017550111,13.31672491156496,1,5,12,9.542103671468794,7.546436575939879,1,0.6639225410663235,0.5340524481204071,0.6492058045909243,0.716594465162242,0.016138106928407423
site028,2017,14,60.992684150114655,28.94929493055679,0,9,14,9.82960532978177,5.197100498480722,2,0.39151002377061833,0.4712875051549711,0.4066887530820182,0.4363727076098562,0.024139463662652613
site028,2017,14,60.992684150114655,28.94929493055679,0,9,14,9.82960532978177,5.197100498480722,2,0.39151002377061833,0.4712875051549711,0.4066887530820182,0.716594465162242,0.016138106928407423
site028,2018,18,63.68517807684839,20.74895612103865,0,3,2,10.268898513633758,9.315026606200265,1,0.7743229489643799,0.3863124732435383,0.7395393057451701,0.4363727076098562,0.024139463662652613
site028,2018,18,63.68517807684839,20.74895612103865,0,3,2,10.268898513633758,9.315026606200265,1,0.7743229489643799,0.3863124732435383,0.7395393057451701,0.716594465162242,0.016138106928407423
site028,2019,2,79.02232896536589,21.83545264857821,0,1,1,14.019992293324322,6.306049465201795,1,0.7780596281102014,0.3240543436688522,0.7438283617386126,0.4363727076098562,0.024139463662652613
site028,2019,2,79.02232896536589,21.83545264857821,0,1,1,14.019992293324322,6.306049465201795,1,0.7780596281102014,0.3240543436688522,0.7438283617386126,0.716594465162242,0.016138106928407423
site028,2020,45,67.86627044901252,5.948263195808977,0,10,8,14.891448789741844,7.303504940355197,2,0.18459492334159225,0.5315163731760683,0.21158413541732582,0.4363727076098562,0.024139463662652613
site028,2020,45,67.86627044901252,5.948263195808977,0,10,8,14.891448789741844,7.303504940355197,2,0.18459492334159225,0.5315163731760683,0.21158413541732582,0.716594465162242,0.016138106928407423
site028,2021,32,92.58695794269444,6.904663584893569,1,3,10,4.619229924399406,6.094126089010388,3,0.39863736648102976,0.512033591292503,0.4161489539831176,0.4363727076098562,0.024139463662652613
site028,2021,32,92.58695794269444,6.904663584893569,1,3,10,4.619229924399406,6.094126089010388,3,0.39863736648102976,0.512033591292503,0.4161489539831176,0.716594465162242,0.016138106928407423
site028,2022,32,69.76236912421882,26.419941645581275,1,10,9,5.071804786100984,9.679420334286988,2,0.5108293518133394,0.698107440681361,0.47703517536003887,0.4363727076098562,0.024139463662652613
site028,2022,32,69.76236912421882,26.419941645581275,1,10,9,5.071804786100984,9.679420334286988,2,0.5108293518133394,0.698107440681361,0.47703517536003887,0.716594465162242,0.016138106928407423
site029,2008,47,79.5523055177182,25.28815324162133,1,5,8,13.762388278264552,8.552377971354872,2,0.5035140617793541,0.7404412023882817,0.5013024673828368,0.5717186600111043,0.025645584932360504
site029,2008,47,79.5523055177182,25.28815324162133,1,5,8,13.762388278264552,8.552377971354872,2,0.5035140617793541,0.7404412023882817,0.5013024673828368,0.6397679268017752,0.017713524800558017
site029,2008,47,79.5523055177182,25.28815324162133,1,5,8,13.762388278264552,8.552377971354872,2,0.5035140617793541,0.7404412023882817,0.5013024673828368,0.4932633718053618,0.023523951749103125
site029,2009,10,85.95529918558896,21.89818423148245,0,5,15,6.22630117693916,6.996848783455789,2,0.4253044627803147,0.47990939932577253,0.4578620053627457,0.5717186600111043,0.025645584932360504
site029,2009,10,85.95529918558896,21.89818423148245,0,5,15,6.22630117693916,6.996848783455789,2,0.4253044627803147,0.47990939932577253,0.4578620053627457,0.6397679268017752,0.017713524800558017
site029,2009,10,85.95529918558896,21.89818423148245,0,5,15,6.22630117693916,6.996848783455789,2,0.4253044627803147,0.47990939932577253,0.4578620053627457,0.4932633718053618,0.023523951749103125
site029,2010,35,66.34865880012512,9.150837762048468,1,3,8,11.129647281952202,6.401211034972221,1,0.5772912568630135,0.4966999742016685,0.5624679966105808,0.5717186600111043,0.025645584932360504
site029,2010,35,66.34865880012512,9.150837762048468,1,3,8,11.129647281952202,6.401211034972221,1,0.5772912568630135,0.4966999742016685,0.5624679966105808,0.6397679268017752,0.017713524800558017
site029,2010,35,66.34865880012512,9.150837762048468,1,3,8,11.129647281952202,6.401211034972221,1,0.5772912568630135,0.4966999742016685,0.5624679966105808,0.4932633718053618,0.023523951749103125
site029,2011,43,93.47911643795668,7.089736005757004,0,4,7,12.7596113816835,8.517253758618608,3,0.29619684144737846,0.5395255785692981,0.3127756256392005,0.5717186600111043,0.025645584932360504
site029,2011,43,93.47911643795668,7.089736005757004,0,4,7,12.7596113816835,8.517253758618608,3,0.29619684144737846,0.5395255785692981,0.3127756256392005,0.6397679268017752,0.017713524800558017
site029,2011,43,93.47911643795668,7.089736005757004,0,4,7,12.7596113816835,8.517253758618608,3,0.29619684144737846,0.5395255785692981,0.3127756256392005,0.4932633718053618,0.023523951749103125
site029,2012,44,77.46386119164526,15.330359268467872,0,10,3,2.6336278640665114,6.10533430473879,2,0.14783212030117823,0.4177610704442372,0.18156155476536295,0.5717186600111043,0.025645584932360504
site029,2012,44,77.46386119164526,15.330359268467872,0,10,3,2.6336278640665114,6.10533430473879,2,0.14783212030117823,0.4177610704442372,0.18156155476536295,0.6397679268017752,0.017713524800558017
site029,2012,44,77.46386119164526,15.330359268467872,0,10,3,2.6336278640665114,6.10533430473879,2,0.14783212030117823,0.4177610704442372,0.18156155476536295,0.4932633718053618,0.023523951749103125
site029,2013,9,69.33982100337744,16.130831439048052,1,4,10,12.823636692017317,6.468151295557618,1,0.7138237146611135,0.5173546240211061,0.7195227830309294,0.5717186600111043,0.025645584932360504
site029,2013,9,69.33982100337744,16.130831439048052,1,4,10,12.823636692017317,6.468151295557618,1,0.7138237146611135,0.5173546240211061,0.7195227830309294,0.6397679268017752,0.017713524800558017
site029,2013,9,69.33982100337744,16.130831439048052,1,4,10,12.823636692017317,6.468151295557618,1,0.7138237146611135,0.5173546240211061,0.7195227830309294,0.4932633718053618,0.023523951749103125
site029,2014,41,71.9542396813631,7.375122540164739,0,9,9,10.187092882115394,9.445272934390232,2,0.2772855106831111,0.5476630090080814,0.29924251853887884,0.5717186600111043,0.025645584932360504
site029,2014,41,71.9542396813631,7.375122540164739,0,9,9,10.187092882115394,9.445272934390232,2,0.2772855106831111,0.5476630090080814,0.29924251853887884,0.6397679268017752,0.017713524800558017
site029,2014,41,71.9542396813631,7.375122540164739,0,9,9,10.187092882115394,9.445272934390232,2,0.2772855106831111,0.5476630090080814,0.29924251853887884,0.4932633718053618,0.023523951749103125
site029,2015,23,66.37685347348452,23.13009436847642,0,9,2,1.1299295099452138,7.496541058644652,2,0.460479194622495,0.3648116323782603,0.43663892881693817,0.5717186600111043,0.025645584932360504
site029,2015,23,66.37685347348452,23.13009436847642,0,9,2,1.1299295099452138,7.496541058644652,2,0.460479194622495,0.3648116323782603,0.43663892881693817,0.6397679268017752,0.017713524800558017
site029,2015,23,66.37685347348452,23.13009436847642,0,9,2,1.1299295099452138,7.496541058644652,2,0.460479194622495,0.3648116323782603,0.43663892881693817,0.4932633718053618,0.023523951749103125
site029,2016,27,83.42268416658044,1.7110699387267232,1,3,3,2.5108098769560456,9.76229096762836,3,0.6566610873569817,0.4629513525686823,0.6275994320988793,0.5717186600111043,0.025645584932360504
site029,2016,27,83.42268416658044,1.7110699387267232,1,3,3,2.5108098769560456,9.76229096762836,3,0.6566610873569817,0.4629513525686823,0.6275994320988793,0.6397679268017752,0.017713524800558017
site029,2016,27,83.42268416658044,1.7110699387267232,1,3,3,2.5108098769560456,9.76229096762836,3,0.6566610873569817,0.4629513525686823,0.6275994320988793,0.4932633718053618,0.023523951749103125
site029,2017,38,65.95111908391118,21.633092409465466,0,6,6,6.980340324342251,8.878813366172835,2,0.47488386985163034,0.4775662860383702,0.41458991215986624,0.5717186600111043,0.025645584932360504
site029,2017,38,65.95111908391118,21.633092409465466,0,6,6,6.980340324342251,8.878813366172835,2,0.47488386985163034,0.4775662860383702,0.41458991215986624,0.6397679268017752,0.017713524800558017
site029,2017,38,65.95111908391118,21.633092409465466,0,6,6,6.980340324342251,8.878813366172835,2,0.47488386985163034,0.4775662860383702,0.41458991215986624,0.4932633718053618,0.023523951749103125
site029,2018,17,67.16238238848746,25.38574037561193,0,6,9,12.595351240597664,9.31454264675267,1,0.6209262300413658,0.5315106763024956,0.5797834569641134,0.5717186600111043,0.025645584932360504
site029,2018,17,67.16238238848746,25.38574037561193,0,6,9,12.595351240597664,9.31454264675267,1,0.6209262300413658,0.5315106763024956,0.5797834569641134,0.6397679268017752,0.017713524800558017
site029,2018,17,67.16238238848746,25.38574037561193,0,6,9,12.595351240597664,9.31454264675267,1,0.6209262300413658,0.5315106763024956,0.5797834569641134,0.4932633718053618,0.023523951749103125
site029,2019,16,73.56886019930243,27.99381109024398,1,7,3,5.693742213305086,7.875109809683636,1,0.6940474948107334,0.5497343789568051,0.6410570517075475,0.5717186600111043,0.025645584932360504
site029,2019,16,73.56886019930243,27.99381109024398,1,7,3,5.693742213305086,7.875109809683636,1,0.6940474948107334,0.5497343789568051,0.6410570517075475,0.6397679268017752,0.017713524800558017
site029,2019,16,73.56886019930243,27.99381109024398,1,7,3,5.693742213305086,7.875109809683636,1,0.6940474948107334,0.5497343789568051,0.6410570517075475,0.4932633718053618,0.023523951749103125
site029,2020,19,67.35607755370438,20.200657770968977,0,6,13,5.125604786910117,5.339744595112279,2,0.38852545085836077,0.381272072536715,0.43022963756438437,0.5717186600111043,0.025645584932360504
site029,2020,19,67.35607755370438,20.200657770968977,0,6,13,5.125604786910117,5.339744595112279,2,0.38852545085836077,0.381272072536715,0.43022963756438437,0.6397679268017752,0.017713524800558017
site029,2020,19,67.35607755370438,20.200657770968977,0,6,13,5.125604786910117,5.339744595112279,2,0.38852545085836077,0.381272072536715,0.43022963756438437,0.4932633718053618,0.023523951749103125
site029,2021,8,76.22166088782251,8.82832436170429,1,6,0,13.694789276923984,7.589609932620078,1,0.7380471563670329,0.48237511599493604,0.7226063794619398,0.5717186600111043,0.025645584932360504
site029,2021,8,76.22166088782251,8.82832436170429,1,6,0,13.694789276923984,7.589609932620078,1,0.7380471563670329,0.48237511599493604,0.7226063794619398,0.6397679268017752,0.017713524800558017
site029,2021,8,76.22166088782251,8.82832436170429,1,6,0,13.694789276923984,7.589609932620078,1,0.7380471563670329,0.48237511599493604,0.7226063794619398,0.4932633718053618,0.023523951749103125
site029,2022,10,84.54238473437726,7.328770349500701,0,7,4,6.693430200684816,9.495688122697176,3,0.5194581990172707,0.4125429676965526,0.48848856028242493,0.5717186600111043,0.025645584932360504
site029,2022,10,84.54238473437726,7.328770349500701,0,7,4,6.693430200684816,9.495688122697176,3,0.5194581990172707,0.4125429676965526,0.48848856028242493,0.6397679268017752,0.017713524800558017
site029,2022,10,84.54238473437726,7.328770349500701,0,7,4,6.693430200684816,9.495688122697176,3,0.5194581990172707,0.4125429676965526,0.48848856028242493,0.4932633718053618,0.023523951749103125
site030,2008,43,87.42685337550938,26.166726963594556,0,2,10,8.94715217826888,5.153854051604867,2,0.29989685945216615,0.4846318799885633,0.3519241192505265,0.3724820396646804,0.015878164889942054
site030,2008,43,87.42685337550938,26.166726963594556,0,2,10,8.94715217826888,5.153854051604867,2,0.29989685945216615,0.4846318799885633,0.3519241192505265,0.422811692825294,0.019123534499920946
site030,2009,7,92.94102400541306,1.7125749995466322,1,5,13,4.477585998829454,5.54811307345517,3,0.4323375857622153,0.46321627853282554,0.4764821390712716,0.3724820396646804,0.015878164889942054
site030,2009,7,92.94102400541306,1.7125749995466322,1,5,13,4.477585998829454,5.54811307345517,3,0.4323375857622153,0.46321627853282554,0.4764821390712716,0.422811692825294,0.019123534499920946
site030,2010,49,74.95928455144167,25.650775007437915,1,8,2,2.87972415657714,8.157464532414451,2,0.440773636424447,0.6123771617684263,0.4271628975998112,0.3724820396646804,0.015878164889942054
site030,2010,49,74.95928455144167,25.650775007437915,1,8,2,2.87972415657714,8.157464532414451,2,0.440773636424447,0.6123771617684263,0.4271628975998112,0.422811692825294,0.019123534499920946
site030,2011,4,98.1136401835829,16.194059232948348,0,1,3,3.758806033525616,7.356602204963565,3,0.6304280270387538,0.3150956584196512,0.6023123776792061,0.3724820396646804,0.015878164889942054
site030,2011,4,98.1136401835829,16.194059232948348,0,1,3,3.758806033525616,7.356602204963565,3,0.6304280270387538,0.3150956584196512,0.6023123776792061,0.422811692825294,0.019123534499920946
site030,2012,28,60.75328635983169,13.628418353153393,1,10,13,8.421599474269897,9.951066204812378,2,0.5191696101640952,0.6747975889064478,0.4777310457824189,0.3724820396646804,0.015878164889942054
site030,2012,28,60.75328635983169,13.628418353153393,1,10,13,8.421599474269897,9.951066204812378,2,0.5191696101640952,0.6747975889064478,0.4777310457824189,0.422811692825294,0.019123534499920946
site030,2013,49,84.49499889276922,28.007547647459432,0,7,15,14.37889570137486,8.843326176283881,2,0.22072018262931029,0.7438490739529602,0.23685151973670876,0.3724820396646804,0.015878164889942054
site030,2013,49,84.49499889276922,28.007547647459432,0,7,15,14.37889570137486,8.843326176283881,2,0.22072018262931029,0.7438490739529602,0.23685151973670876,0.422811692825294,0.019123534499920946
site030,2014,5,78.54295055381954,5.771961481543258,1,1,0,6.879556304775178,8.870322782313451,3,0.9162152754593662,0.37720153106501997,0.8603091281404915,0.3724820396646804,0.015878164889942054
site030,2014,5,78.54295055381954,5.771961481543258,1,1,0,6.879556304775178,8.870322782313451,3,0.9162152754593662,0.37720153106501997,0.8603091281404915,0.422811692825294,0.019123534499920946
site030,2015,9,74.18918482027948,11.984863369725645,1,0,4,12.750949784647672,7.076587782939896,1,0.878782581691536,0.4291728507728935,0.8401893279467559,0.3724820396646804,0.015878164889942054
site030,2015,9,74.18918482027948,11.984863369725645,1,0,4,12.750949784647672,7.076587782939896,1,0.878782581691536,0.4291728507728935,0.8401893279467559,0.422811692825294,0.019123534499920946
site030,2016,25,95.29692115262152,5.003303174395114,0,7,13,2.115785939618945,9.985447024228051,3,0.2674081460064236,0.5197408871643351,0.2993253718760178,0.3724820396646804,0.015878164889942054
site030,2016,25,95.29692115262152,5.003303174395114,0,7,13,2.115785939618945,9.985447024228051,3,0.2674081460064236,0.5197408871643351,0.2993253718760178,0.422811692825294,0.019123534499920946
site030,2017,8,63.03211433812976,5.341911238152534,0,10,2,11.503217211458832,7.2011367755476385,1,0.5019301778383259,0.3382264532572161,0.4867177168704729,0.3724820396646804,0.015878164889942054
site030,2017,8,63.03211433812976,5.341911238152534,0,10,2,11.503217211458832,7.2011367755476385,1,0.5019301778383259,0.3382264532572161,0.4867177168704729,0.422811692825294,0.019123534499920946
site030,2018,10,95.3316476661712,20.6169701742474,0,9,13,4.724987101275474,9.83690073247999,3,0.3615497467608781,0.5946811659249803,0.38498757986976984,0.3724820396646804,0.015878164889942054
site030,2018,10,95.3316476661712,20.6169701742474,0,9,13,4.724987101275474,9.83690073247999,3,0.3615497467608781,0.5946811659249803,0.38498757986976984,0.422811692825294,0.019123534499920946
site030,2019,5,67.528873430565,17.301368520129472,1,9,0,8.410810548812151,7.7494479808956385,1,0.7331841138624694,0.478329683336603,0.692266504212336,0.3724820396646804,0.015878164889942054
site030,2019,5,67.528873430565,17.301368520129472,1,9,0,8.410810548812151,7.7494479808956385,1,0.7331841138624694,0.478329683336603,0.692266504212336,0.422811692825294,0.019123534499920946
site030,2020,31,68.60266987234354,14.677804840961471,0,3,10,1.6310013863258064,8.762342829722911,2,0.5165785379557225,0.3830684952721837,0.5150010047373973,0.3724820396646804,0.015878164889942054
site030,2020,31,68.60266987234354,14.677804840961471,0,3,10,1.6310013863258064,8.762342829722911,2,0.5165785379557225,0.3830684952721837,0.5150010047373973,0.422811692825294,0.019123534499920946
site030,2021,11,94.78129166178404,24.52190488995984,0,8,0,11.769306973088533,8.328113766619936,3,0.5001811685193998,0.5170853367385456,0.48437819394287923,0.3724820396646804,0.015878164889942054
site030,2021,11,94.78129166178404,24.52190488995984,0,8,0,11.769306973088533,8.328113766619936,3,0.5001811685193998,0.5170853367385456,0.48437819394287923,0.422811692825294,0.019123534499920946
site030,2022,18,62.4335222505033,28.909267434850335,1,4,8,13.747383065056056,9.150429852306845,1,0.8532733434565314,0.6323774578485593,0.8229201715130346,0.3724820396646804,0.015878164889942054
site030,2022,18,62.4335222505033,28.909267434850335,1,4,8,13.747383065056056,9.150429852306845,1,0.8532733434565314,0.6323774578485593,0.8229201715130346,0.422811692825294,0.019123534499920946
site031,2008,26,69.39598402939737,15.9468866372481,0,2,10,11.442912800237536,8.297961483476683,1,0.5911299888140235,0.44265000760444106,0.5985388487370238,0.2780419323081815,0.019970871719055736
site031,2009,31,99.72062051296234,21.40796031919308,1,8,10,2.3637693617492914,5.029090973548591,2,0.2192625084657038,0.6101850166440194,0.2398022431386771,0.2780419323081815,0.019970871719055736
site031,2010,26,87.12790911085904,6.2455057902261615,0,3,2,14.238261634949597,5.210706101497635,3,0.4100607310354575,0.3498004686159575,0.42871623902898276,0.2780419323081815,0.019970871719055736
site031,2011,29,77.41947202011943,11.294041466200724,0,0,3,3.499393677338958,9.627639808459207,3,0.6693107688432368,0.3336607781017175,0.6382768582693438,0.2780419323081815,0.019970871719055736
site031,2012,3,75.09239767678082,2.447180889546871,0,8,11,12.232879132032394,7.151425767224282,3,0.4309060436583301,0.4062623033710381,0.4300801844978385,0.2780419323081815,0.019970871719055736
